1990-06-21,393.46
1990-06-22,387.96
1990-06-25,384.78
1990-06-26,384.52
1990-06-27,387.89
1990-06-28,390.64
1990-06-29,391.14
1990-07-02,392.81
1990-07-03,393.66
1990-07-05,388.82
1990-07-06,391.82
1990-07-09,393.05
1990-07-10,389.75
1990-07-11,394.93
1990-07-12,399.53
1990-07-13,401.58
1990-07-16,403.46
1990-07-17,401.90
1990-07-18,398.31
1990-07-19,399.52
1990-07-20,395.46
1990-07-23,388.61
1990-07-24,389.14
1990-07-25,390.59
1990-07-26,389.33
1990-07-27,386.70
1990-07-30,389.10
1990-07-31,389.89
1990-08-01,389.22
1990-08-02,384.86
1990-08-03,377.67
1990-08-06,366.51
1990-08-07,367.11
1990-08-08,370.98
1990-08-09,372.81
1990-08-10,368.07
1990-08-13,371.83
1990-08-14,372.49
1990-08-15,373.25
1990-08-16,364.91
1990-08-17,359.90
1990-08-20,360.72
1990-08-21,353.46
1990-08-22,347.64
1990-08-23,337.22
1990-08-24,342.11
1990-08-27,353.15
1990-08-28,353.17
1990-08-29,356.33
1990-08-30,350.31
1990-08-31,354.65
1990-09-04,355.32
1990-09-05,356.75
1990-09-06,352.45
1990-09-07,355.69
1990-09-10,353.91
1990-09-11,353.32
1990-09-12,354.97
1990-09-13,350.69
1990-09-14,348.70
1990-09-17,349.76
1990-09-18,350.87
1990-09-19,348.67
1990-09-20,343.11
1990-09-21,342.93
1990-09-24,335.67
1990-09-25,339.75
1990-09-26,336.23
1990-09-27,331.79
1990-09-28,337.39
1990-10-01,347.30
1990-10-02,347.60
1990-10-03,343.62
1990-10-04,345.05
1990-10-05,343.75
1990-10-08,345.93
1990-10-09,336.71
1990-10-10,331.52
1990-10-11,326.08
1990-10-12,331.12
1990-10-15,334.73
1990-10-16,329.98
1990-10-17,329.82
1990-10-18,337.53
1990-10-19,344.98
1990-10-22,347.54
1990-10-23,344.90
1990-10-24,345.17
1990-10-25,342.51
1990-10-26,336.57
1990-10-29,333.51
1990-10-30,336.01
1990-10-31,335.95
1990-11-01,339.35
1990-11-02,344.73
1990-11-05,348.20
1990-11-06,345.00
1990-11-07,338.81
1990-11-08,340.76
1990-11-09,347.71
1990-11-12,354.07
1990-11-13,352.11
1990-11-14,355.20
1990-11-15,351.47
1990-11-16,351.69
1990-11-19,354.16
1990-11-20,349.70
1990-11-21,350.52
1990-11-23,349.50
1990-11-26,351.18
1990-11-27,353.08
1990-11-28,352.92
1990-11-29,351.23
1990-11-30,357.67
1990-12-03,360.00
1990-12-04,362.57
1990-12-05,366.54
1990-12-06,365.62
1990-12-07,364.17
1990-12-10,365.50
1990-12-11,362.92
1990-12-12,367.09
1990-12-13,366.17
1990-12-14,363.37
1990-12-17,362.50
1990-12-18,367.00
1990-12-19,367.19
1990-12-20,367.10
1990-12-21,368.91
1990-12-24,367.13
1990-12-26,368.21
1990-12-27,365.37
1990-12-28,365.96
1990-12-31,367.63
1991-01-02,363.44
1991-01-03,358.40
1991-01-04,357.51
1991-01-07,351.39
1991-01-08,350.79
1991-01-09,347.02
1991-01-10,350.40
1991-01-11,351.19
1991-01-14,348.22
1991-01-15,349.61
1991-01-16,352.35
1991-01-17,365.50
1991-01-18,370.28
1991-01-21,368.98
1991-01-22,365.92
1991-01-23,368.05
1991-01-24,373.21
1991-01-25,374.66
1991-01-28,374.69
1991-01-29,374.58
1991-01-30,380.27
1991-01-31,383.64
1991-02-01,382.68
1991-02-04,388.86
1991-02-05,392.33
1991-02-06,399.95
1991-02-07,398.34
1991-02-08,401.56
1991-02-11,412.06
1991-02-12,408.68
1991-02-13,412.70
1991-02-14,407.35
1991-02-15,412.84
1991-02-19,413.24
1991-02-20,408.50
1991-02-21,408.31
1991-02-22,409.18
1991-02-25,411.12
1991-02-26,406.21
1991-02-27,411.75
1991-02-28,411.08
1991-03-01,414.92
1991-03-04,413.78
1991-03-05,422.10
1991-03-06,421.50
1991-03-07,421.25
1991-03-08,420.24
1991-03-11,418.13
1991-03-12,414.87
1991-03-13,419.98
1991-03-14,418.79
1991-03-15,418.89
1991-03-18,417.24
1991-03-19,411.08
1991-03-20,412.58
1991-03-21,411.08
1991-03-22,412.28
1991-03-25,414.97
1991-03-26,422.23
1991-03-27,421.17
1991-03-28,421.03
1991-04-01,416.74
1991-04-02,425.97
1991-04-03,425.38
1991-04-04,426.50
1991-04-05,421.55
1991-04-08,425.27
1991-04-09,419.57
1991-04-10,419.11
1991-04-11,424.15
1991-04-12,427.26
1991-04-15,428.23
1991-04-16,435.46
1991-04-17,438.65
1991-04-18,436.42
1991-04-19,431.65
1991-04-22,428.03
1991-04-23,428.94
1991-04-24,430.09
1991-04-25,426.17
1991-04-26,425.95
1991-04-29,420.01
1991-04-30,422.03
1991-05-01,427.59
1991-05-02,427.86
1991-05-03,428.23
1991-05-06,427.70
1991-05-07,424.81
1991-05-08,426.15
1991-05-09,431.69
1991-05-10,423.30
1991-05-13,424.57
1991-05-14,418.82
1991-05-15,415.43
1991-05-16,419.59
1991-05-17,420.03
1991-05-20,420.00
1991-05-21,423.51
1991-05-22,424.47
1991-05-23,423.10
1991-05-24,426.06
1991-05-28,431.22
1991-05-29,432.19
1991-05-30,436.92
1991-05-31,440.24
1991-06-03,438.38
1991-06-04,438.07
1991-06-05,435.08
1991-06-06,433.46
1991-06-07,428.72
1991-06-10,427.89
1991-06-11,430.78
1991-06-12,425.80
1991-06-13,426.95
1991-06-14,432.22
1991-06-17,429.79
1991-06-18,428.08
1991-06-19,424.13
1991-06-20,424.51
1991-06-21,427.14
1991-06-24,419.67
1991-06-25,419.36
1991-06-26,420.44
1991-06-27,423.62
1991-06-28,420.07
1991-07-01,427.73
1991-07-02,427.22
1991-07-03,422.71
1991-07-05,423.63
1991-07-08,428.01
1991-07-09,425.98
1991-07-10,425.56
1991-07-11,426.95
1991-07-12,430.67
1991-07-15,433.17
1991-07-16,432.22
1991-07-17,431.83
1991-07-18,436.58
1991-07-19,435.28
1991-07-22,433.80
1991-07-23,429.88
1991-07-24,429.01
1991-07-25,431.66
1991-07-26,431.65
1991-07-29,434.25
1991-07-30,438.37
1991-07-31,439.65
1991-08-01,438.89
1991-08-02,439.02
1991-08-05,436.79
1991-08-06,443.31
1991-08-07,443.42
1991-08-08,442.08
1991-08-09,439.72
1991-08-12,440.87
1991-08-13,442.71
1991-08-14,443.09
1991-08-15,442.47
1991-08-16,438.28
1991-08-19,428.01
1991-08-20,431.39
1991-08-21,444.08
1991-08-22,444.94
1991-08-23,448.17
1991-08-26,447.96
1991-08-27,447.16
1991-08-28,451.30
1991-08-29,451.12
1991-08-30,450.06
1991-09-03,446.39
1991-09-04,443.94
1991-09-05,443.01
1991-09-06,442.97
1991-09-09,442.53
1991-09-10,438.11
1991-09-11,438.72
1991-09-12,441.29
1991-09-13,437.03
1991-09-16,439.71
1991-09-17,439.43
1991-09-18,441.07
1991-09-19,441.78
1991-09-20,442.27
1991-09-23,440.00
1991-09-24,442.21
1991-09-25,441.29
1991-09-26,440.85
1991-09-27,440.18
1991-09-30,442.53
1991-10-01,444.08
1991-10-02,443.01
1991-10-03,438.69
1991-10-04,435.22
1991-10-07,433.27
1991-10-08,434.63
1991-10-09,430.22
1991-10-10,434.50
1991-10-11,435.60
1991-10-14,441.33
1991-10-15,446.54
1991-10-16,448.59
1991-10-17,447.60
1991-10-18,448.26
1991-10-21,445.45
1991-10-22,442.96
1991-10-23,443.08
1991-10-24,439.80
1991-10-25,438.84
1991-10-28,445.01
1991-10-29,447.36
1991-10-30,449.05
1991-10-31,448.48
1991-11-01,447.20
1991-11-04,446.38
1991-11-05,444.82
1991-11-06,446.37
1991-11-07,450.73
1991-11-08,450.00
1991-11-11,450.26
1991-11-12,454.44
1991-11-13,455.25
1991-11-14,455.00
1991-11-15,438.36
1991-11-18,441.51
1991-11-19,434.86
1991-11-20,433.86
1991-11-21,435.62
1991-11-22,431.25
1991-11-25,430.45
1991-11-26,433.45
1991-11-27,431.90
1991-11-29,430.41
1991-12-02,437.67
1991-12-03,437.27
1991-12-04,436.28
1991-12-05,433.22
1991-12-06,435.19
1991-12-09,434.30
1991-12-10,434.03
1991-12-11,433.81
1991-12-12,438.24
1991-12-13,441.60
1991-12-16,441.61
1991-12-17,439.69
1991-12-18,440.54
1991-12-19,439.44
1991-12-20,444.65
1991-12-23,455.89
1991-12-24,459.06
1991-12-26,465.42
1991-12-27,467.41
1991-12-30,477.39
1991-12-31,479.63
1992-01-02,479.84
1992-01-03,482.24
1992-01-06,480.85
1992-01-07,480.23
1992-01-08,481.03
1992-01-09,480.50
1992-01-10,477.61
1992-01-13,476.75
1992-01-14,483.78
1992-01-15,484.20
1992-01-16,481.27
1992-01-17,482.05
1992-01-20,479.17
1992-01-21,474.90
1992-01-22,481.22
1992-01-23,477.58
1992-01-24,478.18
1992-01-27,477.70
1992-01-28,477.73
1992-01-29,472.45
1992-01-30,473.94
1992-01-31,470.70
1992-02-03,471.68
1992-02-04,476.84
1992-02-05,477.02
1992-02-06,477.12
1992-02-07,474.07
1992-02-10,477.40
1992-02-11,477.44
1992-02-12,481.35
1992-02-13,477.41
1992-02-14,476.18
1992-02-18,470.32
1992-02-19,471.35
1992-02-20,477.89
1992-02-21,475.08
1992-02-24,476.13
1992-02-25,474.16
1992-02-26,479.82
1992-02-27,478.12
1992-02-28,476.79
1992-03-02,476.66
1992-03-03,477.28
1992-03-04,473.24
1992-03-05,470.01
1992-03-06,467.71
1992-03-09,468.70
1992-03-10,470.71
1992-03-11,467.41
1992-03-12,467.25
1992-03-13,469.52
1992-03-16,470.18
1992-03-17,473.92
1992-03-18,473.42
1992-03-19,474.18
1992-03-20,475.92
1992-03-23,474.32
1992-03-24,473.13
1992-03-25,471.80
1992-03-26,472.21
1992-03-27,467.17
1992-03-30,466.70
1992-03-31,467.52
1992-04-01,468.16
1992-04-02,463.86
1992-04-03,465.11
1992-04-06,469.99
1992-04-07,461.29
1992-04-08,457.16
1992-04-09,464.32
1992-04-10,468.59
1992-04-13,470.68
1992-04-14,477.99
1992-04-15,482.50
1992-04-16,482.25
1992-04-20,475.47
1992-04-21,475.60
1992-04-22,475.08
1992-04-23,477.16
1992-04-24,474.20
1992-04-27,473.62
1992-04-28,474.47
1992-04-29,477.84
1992-04-30,481.25
1992-05-01,478.45
1992-05-04,483.77
1992-05-05,483.76
1992-05-06,483.75
1992-05-07,483.05
1992-05-08,483.30
1992-05-11,486.35
1992-05-12,483.83
1992-05-13,484.05
1992-05-14,480.24
1992-05-15,476.94
1992-05-18,480.29
1992-05-19,484.45
1992-05-20,483.34
1992-05-21,480.10
1992-05-22,481.86
1992-05-26,478.95
1992-05-27,479.85
1992-05-28,485.21
1992-05-29,483.60
1992-06-01,486.04
1992-06-02,481.77
1992-06-03,483.06
1992-06-04,481.57
1992-06-05,481.83
1992-06-08,481.74
1992-06-09,478.10
1992-06-10,474.83
1992-06-11,476.93
1992-06-12,477.78
1992-06-15,478.41
1992-06-16,476.16
1992-06-17,469.09
1992-06-18,467.59
1992-06-19,470.76
1992-06-22,470.45
1992-06-23,471.20
1992-06-24,471.21
1992-06-25,470.39
1992-06-26,470.90
1992-06-29,477.34
1992-06-30,476.41
1992-07-01,481.95
1992-07-02,480.66
1992-07-06,483.32
1992-07-07,477.87
1992-07-08,479.18
1992-07-09,483.83
1992-07-10,484.29
1992-07-13,484.59
1992-07-14,487.88
1992-07-15,487.21
1992-07-16,487.76
1992-07-17,485.53
1992-07-20,483.39
1992-07-21,483.41
1992-07-22,480.10
1992-07-23,481.45
1992-07-24,480.89
1992-07-27,480.92
1992-07-28,487.98
1992-07-29,493.52
1992-07-30,495.51
1992-07-31,495.87
1992-08-03,497.05
1992-08-04,496.39
1992-08-05,493.86
1992-08-06,492.16
1992-08-07,490.37
1992-08-10,491.22
1992-08-11,490.63
1992-08-12,489.35
1992-08-13,489.32
1992-08-14,491.96
1992-08-17,493.02
1992-08-18,493.83
1992-08-19,490.14
1992-08-20,490.26
1992-08-21,486.27
1992-08-24,481.49
1992-08-25,482.61
1992-08-26,484.94
1992-08-27,484.98
1992-08-28,486.52
1992-08-31,485.72
1992-09-01,488.23
1992-09-02,490.51
1992-09-03,490.54
1992-09-04,489.53
1992-09-08,486.46
1992-09-09,488.91
1992-09-10,493.14
1992-09-11,492.71
1992-09-14,499.61
1992-09-15,493.21
1992-09-16,493.38
1992-09-17,493.41
1992-09-18,496.93
1992-09-21,496.10
1992-09-22,490.24
1992-09-23,490.60
1992-09-24,492.04
1992-09-25,487.22
1992-09-28,489.98
1992-09-29,490.23
1992-09-30,491.43
1992-10-01,489.66
1992-10-02,482.82
1992-10-05,479.65
1992-10-06,479.21
1992-10-07,475.76
1992-10-08,479.92
1992-10-09,473.94
1992-10-12,479.57
1992-10-13,481.76
1992-10-14,481.85
1992-10-15,482.16
1992-10-16,484.67
1992-10-19,488.54
1992-10-20,489.15
1992-10-21,489.38
1992-10-22,488.47
1992-10-23,487.89
1992-10-26,492.41
1992-10-27,492.89
1992-10-28,494.83
1992-10-29,495.69
1992-10-30,493.13
1992-11-02,498.08
1992-11-03,494.89
1992-11-04,491.70
1992-11-05,493.49
1992-11-06,492.81
1992-11-09,494.05
1992-11-10,494.12
1992-11-11,498.34
1992-11-12,499.17
1992-11-13,498.69
1992-11-16,496.76
1992-11-17,495.20
1992-11-18,499.44
1992-11-19,500.37
1992-11-20,504.00
1992-11-23,502.26
1992-11-24,505.35
1992-11-25,507.26
1992-11-27,508.42
1992-11-30,509.92
1992-12-01,509.42
1992-12-02,508.44
1992-12-03,508.49
1992-12-04,511.07
1992-12-07,514.98
1992-12-08,516.99
1992-12-09,515.58
1992-12-10,514.39
1992-12-11,513.33
1992-12-14,512.31
1992-12-15,512.03
1992-12-16,510.79
1992-12-17,515.45
1992-12-18,522.38
1992-12-21,521.70
1992-12-22,521.24
1992-12-23,519.74
1992-12-24,520.89
1992-12-28,520.19
1992-12-29,518.83
1992-12-30,519.84
1992-12-31,516.18
1993-01-04,516.00
1993-01-05,514.86
1993-01-06,515.08
1993-01-07,510.58
1993-01-08,508.61
1993-01-11,510.90
1993-01-12,511.01
